molecule,smiles,condition,scaffold_cond,qed,sas,logp,tpsa,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x734121c0bd80>,CCC1=C(C)C(=O)OC(OC(=O)C=C(C)C)C=C1COC(N)=O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6135542092811979,3.9166309901731413,2.1269,104.91999999999999,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0bdf0>,CC(=O)OC1=CC(=O)C(=C(OC2=CC2)C(C)C)C(C)=C1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.44864116994328285,3.6333337924886795,3.176700000000002,52.60000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0be60>,CCOC(=O)C1=C(C)C(=O)C(OC(=O)CC)=C(C)C1=O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.43729288138088174,2.7945924226103713,1.245,86.74000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0bed0>,COC(=O)C1=C(C)OC(=O)C(OC(=O)C=C(C)C)C1=C(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4516545496171096,3.736766509077775,2.2046,78.9,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0bf40>,CC(C)=CC(C)(OC(=O)C=C1C(=O)C=C(C)CC1=O)C(C)(C)O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.3723101245356218,4.092410510125266,2.440000000000001,80.67,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c040>,CCN(C(=O)c1c(C)cc(=O)oc1C)C(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.8087802408882061,2.4446574909314656,2.12714,50.52,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c0b0>,CCC(C)(C)C1=C(COC(=O)C=C(C)C)C(=O)C=C(C)C1C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5585007871087717,3.756333310697208,4.393700000000004,43.370000000000005,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c120>,CCC(=O)C1C=C(COC(=O)C(C)(C)N)C(=O)C1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7309108408142413,3.8466101499390977,0.7614,86.46000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c190>,C=C1C(=O)C(C)CC(=O)N(C)C(C)=C1C(=O)OC(C)(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5491317306237941,3.4734311615982634,2.2256,63.68000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c200>,CCOC(=O)C(OC(=O)C=C1CC(=O)C(C)=CC1=O)C(C)(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5803671247091109,3.6635089977393465,1.9219999999999995,86.74000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c270>,CC(=O)NC(C(=O)OC1=C(C)C(=O)C=C1C)C(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7816485924770016,3.195098953219386,1.4932999999999998,72.47,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c2e0>,CCOC(=O)C1=C(COC(=O)C=C(C)C)C(=O)CC(=O)C1O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.44064117195470043,3.5167858445517384,0.25830000000000003,106.97000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c350>,CC1=C(C(=O)OC2C=CC(=O)C=C2)C(C)(C)O1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6819533059937921,3.796773270803767,1.6761,52.60000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c3c0>,CC(C)=CC(=O)OCC1=C(C(C)=C(C)C)C(C)(O)OC(=O)C1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6383975799405376,3.954228857255913,2.8041000000000014,72.83000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c430>,CC(C)(C)CC1=C(C(=O)OC2C=CC(=O)C=C2)C(C)(C)O1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7494786550440585,3.814316972080521,3.0924000000000014,52.60000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c4a0>,CC(C)=CC(=O)OC1C(=O)C=C(CO)C(C=C(C)C)C1=O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.36757644387929084,4.24714242067338,1.5173,80.67,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c510>,CCC(C)(C)N(C(=O)C=C1C(=O)C=C(C)C(C)(C)C1=O)C(C)(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5820625261931509,3.5479551116823256,3.852800000000003,54.45,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c5f0>,CCCC(=O)C1=C(C)C(=O)OC(C)=C(C(=O)CC)C1(O)OC,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5942745752949161,3.816287156851054,1.8169999999999997,89.9,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c580>,CC(=O)NC(C(=O)OC1=CC(=O)C=C(C)C1=O)C(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6032428619320462,3.169909990571152,0.6722999999999999,89.53999999999999,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c660>,C=CC1C=C(OC(=O)C=C(C)C)C(=O)C(O)=C1C(=O)OC(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4754445131738368,3.9033659208162694,2.5283000000000007,89.90000000000002,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c6d0>,CC(C)=CC=CC1C(=O)C=C(OCC(=O)C(C)(C)O)C=C1C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7663964429638339,4.159319001050412,2.8945000000000016,63.60000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c740>,CCC(OC1=CC(=O)C=C1C(=O)C(C#N)C(F)(F)F)C(N)=O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7834953809231421,4.259198940644752,0.9310799999999999,110.25,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c7b0>,CC(=O)Oc1c(C)c(C(=O)C(C)=C(C)C)c(C)oc1=O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4825851992152637,3.0223302750294465,2.7209400000000006,73.58000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c820>,CC1=CC(C)(C)C(C(=O)OCC2=CC2)=C1C(=O)OC(C)(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5891520809825961,3.280052102126029,3.4841000000000024,52.60000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c890>,CC1=C(C(=O)C(C)(C)C)C(OC(=O)C2CC=CC2(C)C)CC(=O)O1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5846777357220094,4.266136958876584,3.3366000000000016,69.67000000000002,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c900>,CC(=O)C1=C(C)OC(=O)C(OC(=O)C=C(C)C)C=C1C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5845790528999066,3.893597860393636,2.2305,69.67000000000002,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c970>,CC(C)(C)C1=C(C(=O)OCC2=CCC(=O)C=C2)C(C)(C)O1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7494724944115438,3.476174114937664,3.094000000000001,52.60000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0c9e0>,CC1=CC(=O)C(C(=O)C(C)(C)C)=C1C(=O)COCC(N)=O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7180475728796188,3.11413849222704,0.4982000000000001,103.53,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0ca50>,C=C=CC(=O)OCC1=C(C(=O)OCC)OC(C)(C)C1=O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.425546418345398,3.582831905696228,1.0657999999999999,78.9,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0cac0>,CC(=O)NC(C(=O)OC1=C(C)C(=O)C=C1C)C(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7816485924770016,3.195098953219386,1.4932999999999998,72.47,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0cba0>,CCN(CC)C(=O)C1=C(COC(=O)C=C(C)C)C(=O)N(C)CC=C1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5475297423728739,3.215770303990018,1.6889999999999998,66.92,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0cb30>,CC=C(C)OC(=O)C1OC(=O)C(O)C(=O)C(C(=O)OC(C)(C)C)=C1C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.2619270556640509,4.274776098480791,0.9668999999999996,116.20000000000003,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0cc80>,CC1=C(C(=O)OCOC(C)(C)C#N)CC(=O)C(C)(C)C1=O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.44459527444307795,3.5458179794065297,1.69048,93.46000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0cc10>,CC1=CC(=O)C(=CC(=O)OC(C)C(=O)N(C)C)CC1=O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5522511150061761,3.444319458026772,0.42090000000000005,80.75,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0ccf0>,CC(=O)NC(C(=O)OC1=CC(=O)C=C1C)C(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7593993658772253,3.130386909349898,1.1031999999999997,72.47,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0cd60>,C=C1OC(=O)C(C(=O)OC(C)C(=O)NC(C)(C)C)=C1C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6210576665695537,3.3629871921026515,1.2197999999999998,81.7,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0cdd0>,C=CC(=O)OC1=COC(=O)C(C=C(C)C)C1C(=O)C(C)(C)O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4717038781202971,4.506632139025316,1.6523999999999999,89.9,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0ce40>,CC1=C(C(=O)OC2C=CC(=O)C2)C(C)(C)OC1=O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6857352874382361,3.76050984306512,1.0791,69.67000000000002,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0ceb0>,CC(=O)c1c(C)oc(=O)c(OC(=O)C=C(C)C)c1C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4756196078292983,2.87679368449783,2.3308400000000002,73.58000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0cf20>,Cc1ccc(OCC2=CC(C)(C)OC2=O)cc1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.751431319019507,2.4761556162104412,2.635620000000001,35.53,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0cf90>,C=C(C)OC1=CC(=O)C(C(=C)C)C(CO)=C1OC(=O)CC,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4621182731909063,4.101636481561318,2.3951000000000007,72.83,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d000>,COC(=O)C1=C(OC(=O)CC(C)C)C(=O)CC(=O)C=C1O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6084289461186352,3.1475143896629385,0.9865999999999999,106.97000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d070>,CC(=O)C1=C(C(O)=C(C)C)C(=O)OCCC1=CC(=O)C(C)(C)O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.46585017435414716,3.577191141943846,1.9372000000000003,100.89999999999999,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d150>,CC(C)=CC(=O)OCC1=C(CC(C)C)C(C)=CC(=O)CC1=O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.44390416818638184,3.260693118459966,3.3267000000000024,60.440000000000005,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d0e0>,COC(C)=C1CC(=O)C(COC(=O)C=C(C)C)=C1C(=O)OC(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4213896131882087,3.3616218149790296,2.637200000000001,78.9,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d230>,C=C1C(OC(=O)C(C)(C)C)=CC(=O)C1OC(=O)C(C)(C)OC,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7383257976338758,3.9125569226116097,1.9352999999999998,78.90000000000002,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d1c0>,CCC=C1C(C(=O)OCC)=C(C)OC(=O)C(C)=C1C(=O)OCC,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5716490135460787,3.1060832786484864,2.596300000000001,78.9,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d310>,CC1=C(C(=O)OC(C)C(C)(C)C)C(=O)OC(C)(C)C1=O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.573284940246562,3.567160404772336,2.1852,69.67000000000002,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d2a0>,CC(=O)C1C(=O)OC(C)=CC(C(=O)OCC(C)C)C1=O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.565263211550768,3.902087828553573,1.0367,86.74000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d3f0>,CC1=C(C(=O)OC2C=CC(=O)C=C2)CC(=O)C(C)(C)O1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7169580363725814,3.8289132312888734,1.6353,69.67,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d380>,CCOC(=O)C1=C(C)OC(=O)CC(C(=O)C(C)(C)O)=C1C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7892115090578404,3.247548748637298,1.4269,89.9,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d460>,C=C(O)OC(C)=C1CC(=O)C(COC(=O)C=C(C)C)=C1C(=O)CC,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4370643629730843,3.668736100693314,3.0641000000000007,89.9,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d4d0>,C=C(C)OC(C)=C1C(=O)C(COC(=O)C=C(C)C)=C1CCC=C(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.2706093350041674,3.6004533340787406,4.945700000000005,52.60000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d5b0>,CC(C)=CCCC1=C(COC(=O)C=C(C)C)C(=O)CC=C1O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4582214429825221,3.4163345697030536,3.9535000000000027,63.60000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d540>,CC(=O)NC(OC(=O)C=C1C(=O)C=CCC1=O)C(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.35344816682277114,3.740500143524149,0.6722999999999999,89.53999999999999,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d620>,CC1=CC(OC(=O)C2=C(C)N(C)C2C)C(C)=CC1=O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7130837170664962,4.245126373136356,1.9814,46.61000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d690>,CC(=CC(=O)OC(C)C(C)(C)C)C1=CC(=O)C(O)C=C1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6354798414440123,4.173097000151207,2.3367000000000004,63.60000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d700>,CC1=CC(=O)C(=CC(=O)OC(C)C(=O)N(C)C)S(=O)C1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.54790274517511,4.251194633287302,0.16789999999999994,80.75,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d770>,CCOC(=O)C1=C(C)OC(=O)C=C(C)C1OC(=O)C=CC(C)(C)O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4612346939837958,3.7508985122720144,1.5655000000000001,99.13000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d7e0>,CCC(C)=C1C(=O)C(OC(C)=O)=C(C)C1(C)OC(=O)C(C)(C)C#N,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5797422234985984,4.13304306280345,2.9843800000000016,93.46000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d8c0>,CC(=O)OC1C(=O)C(OC(=O)C=C(C)C)C=C(C)C(C)=C1C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5920040452735763,4.096028090442322,2.661500000000001,69.67000000000002,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d850>,CC1=CC(=O)C(=C(C)C(O)CO)C(C)=C1OC(=O)C(C)(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6155907503298474,3.8015725819522688,2.0484000000000004,83.83000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d930>,C=C1C=C(C)C(OC(=O)C2=C(C(C)=O)COC2=O)=C1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.565928172485433,3.65328333266479,1.3719999999999999,69.67,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0da10>,CC(C)=CC(=O)OC1=C(C)C(C(=O)CCCl)OC1=O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4384390350523507,3.9262532452131067,1.8932,69.67000000000002,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0d9a0>,COC(=O)C1=C(COC(=O)C=C(C)C)C(=O)OCC1=C(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4479265326583056,3.194510890343256,1.8585999999999998,78.9,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0da80>,COC(=O)C1=C(OC(=O)C=C(C)C)C(=O)C(C)OC1=C(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5872690814025949,3.758706590049436,2.2046,78.9,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0daf0>,CC1=CC(=O)C(C)=C1C(=O)OC(C(N)=O)C(=O)CCC(C)(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5912146273061207,3.715203730464249,1.6243999999999998,103.53,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0db60>,CC1=CC(=O)C(C)=C1C=CC(=O)OC(C)C(=O)NC(C)(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6383883626256645,3.310960841061582,2.2344999999999997,72.47,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0dbd0>,COC(C)=C1C(=O)C(COC(=O)C=C(C)C)=C1C(=O)OCC(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.40366921463834987,3.1702481886054033,2.494700000000001,78.9,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0dcb0>,C=CC(=O)OC1=CC(=O)C(C=CN(C)C)C(OC(=O)C(C)(C)O)C1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5694721452351408,4.48935014568977,0.9464999999999999,93.14,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0dc40>,CCOC(=O)C1=C(COC(=O)C=C(C)C)C(=O)C1C(=O)OCC,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.2994878476677386,3.2971336383446435,1.1174999999999997,95.97000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0dd20>,CC(=CC(=O)OCC1=C(C(C)(C)C)C(C(C)O)=CC1=O)N(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6211344968138178,3.8804704840496456,2.2276000000000002,66.84,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0de00>,CC(=O)NCC1C(=O)C(=CC(=O)OCC(C)C)C(C)=C(C)C1=O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.46890450481127005,3.5085497669701162,1.3524999999999998,89.53999999999999,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0de70>,CC1=C(C(=O)OC(C)(C)C)CC(=O)C1OC(=O)C1=CC1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7368985940153443,3.822077150334465,1.8593,69.67,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0dd90>,CC1=CC(C)(C)C(=O)C1=CC(=O)OC(C(N)=O)C(C)=C(C)C,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.48996575395343095,4.139218461073149,2.2214,86.46000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0dee0>,C=CC1=C(C)OC(=O)C(C)=C(C(=O)OC)C(C)(C)OC(=O)CC1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5741690225519832,3.794500536200884,2.5947000000000005,78.90000000000002,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0df50>,CCOC(=O)C1=C(C)C(=O)C(OC(=O)C=C(C)C)C=C1CO,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6069802450237087,3.7401075952148695,1.2454,89.90000000000002,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0e030>,CC1=C(C(=O)OC2C=CC(=O)C=C2)C(C)CO1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6798606420764678,4.121950994822108,1.5335999999999999,52.60000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0dfc0>,CC(C)(C)CC1=C(COC(=O)C=C2C=CC(=O)C=C2)C(O)O1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6364501899893261,3.9170979665676544,2.190000000000001,72.83000000000001,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0e0a0>,C=C(OCn1c(C)c(C)c(C(C)=C(C)C)c1C)C1=CC(=O)C=C1,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7327786159833714,3.4727271626333547,4.779760000000005,31.23,0.215,0.927,1.0
<rdkit.Chem.rdchem.Mol object at 0x734121c0e110>,CC(=O)OC1=CCC(=O)C(=C(C)C)C(C(C)=O)C1OC(C)=O,0.6,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5841850262942346,4.042747118782403,1.8795,86.74000000000001,0.215,0.927,1.0
