molecule,smiles,condition,scaffold_cond,qed,sas,logp,tpsa,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7839ae422e30>,CCOC(=O)OC1C=C(OC(=O)C=C2C(=O)C(C)(C)C2=O)C1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.3355610684419522,3.9141704599363543,1.4632999999999998,95.97000000000003,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae422ea0>,CC1=C2COC(=O)C1=CC(=O)OCCC2=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5512410013709491,4.376384822033376,0.3020999999999999,69.67000000000002,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae422f10>,CC(=O)NC1=C(C)N(CC(=O)OC2=CCC(=O)C2)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.729810588719585,3.3358363082119507,-0.013799999999999812,92.78,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae422f80>,CC1=CC=C2C(=O)OC2(C)C(=O)CCOC1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5786267222330563,4.333283426020412,0.6906,69.67000000000002,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae422ff0>,CCOC1=C(OC)N(CC2=CC(=O)C=C(C)C2)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7544329041752613,3.5570007186724464,1.5261,55.84,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423060>,CC(=O)NC1=C(C)N(CC2=CCC(=O)CC2=O)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7286036776265241,3.365565685605964,0.054600000000000204,83.55000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4230d0>,CC(=O)NC1=C(C)N(CC(=O)OC2=CCC(=O)C2)C(=O)C1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7559472970453132,3.457144025290469,0.3763000000000003,92.78,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423140>,CCC(=O)OC1C=C(C(=O)OCC2=C(C)OC2=O)CC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5592518357114198,3.8064798453317747,1.4023999999999999,78.9,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4231b0>,CCOC(=O)c1c(COC(=O)C=C(C)C)c(=O)c1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4371410070837807,2.664328635832211,0.4687000000000001,86.74000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423220>,CC1=C(C(=O)OC2=CCC(=O)C2)C(=O)OC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5064522225609028,3.625326797026654,0.6496999999999999,69.67,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423290>,CC(=O)NC1=C(C)N(CC(=O)OC2=CCC2=O)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6970627510450911,3.2480742828910323,-0.4038999999999999,92.78,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423300>,COC(=O)C1=C2COC(=O)C=C1OC(=O)C(=O)CO2,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.3383980884896825,4.179449379053517,-1.0033000000000003,105.2,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423370>,CC1=C2C(=O)OCC(=C2C)OCC(=O)C(=O)O1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.44383284186125416,4.738960620833294,0.2336999999999998,78.9,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4233e0>,COC(=O)C1=C2COC(=O)C1=C(C)OC(=O)CC2=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.36819023256262506,4.000066608430475,-0.19720000000000004,95.97,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423450>,CC1=C2COC(=O)C1=CC(=O)CCC(=O)O2,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5626375864210907,4.503023633222189,0.6496999999999998,69.67000000000002,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4234c0>,CCOC(=O)C1=C(COC(=O)C2=CC(C)OC2=O)C(=O)OC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.3909626422542475,3.702323351183038,-0.18220000000000014,105.2,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423530>,CC(=O)NC1=C(C(=O)OC2=CC(=O)C(=O)OC(C)(C)C2)C(=O)C1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4440311298676107,3.5632605800356245,0.0710999999999995,115.84,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423610>,COC(=O)C1=C(C)N(CC(=O)OC2=CC(=O)C(=O)C2)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.3808461682889872,3.195519994058543,-0.7554000000000001,107.04999999999998,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4235a0>,CC(=O)NC1=C(C)N(CC(=O)OC2=CC=C(C)C2)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7763647816665781,3.33787989795554,0.9733,75.71000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423680>,CNC(=O)C1=C(C)N(CC(=O)OC2=CC(=O)C2)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5323802565797577,3.094775097370672,-0.7515000000000003,92.78,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4236f0>,CCC(=O)OC1C=C(C(=O)OCC2=C(C)COC2=O)C1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5530958109500451,3.7092368150287447,1.0548,78.9,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423760>,CCC1=C(COC(=O)CC(=O)OC)C(=O)C1=C1CC(C)C(=O)O1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.32480620225778223,3.8632589729254505,1.2190999999999999,95.97000000000003,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4237d0>,CC1=C(COC(=O)C2=CC(OC(=O)CCCN)C2)C(=O)OC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5352359788713649,3.6813833511830385,0.38370000000000026,104.92,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423840>,CC(=O)NC1=C(C)N(CC(=O)OC2=CCC(=O)C2)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.729810588719585,3.3358363082119507,-0.013799999999999812,92.78,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4238b0>,COC(=O)C1=C2COC(=O)C1=CCCOC2=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.46803316711422666,3.862541510634065,-0.11390000000000011,78.9,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423920>,CC(=O)NC1=C(C)N(CC(=O)OC2=CCC2=O)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6970627510450911,3.2480742828910323,-0.4038999999999999,92.78,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423990>,CC(C)=CC(=O)OCC1=C(C)C(=O)OC1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.40434128641100314,3.0071715522714078,0.8956999999999999,69.67000000000002,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423a00>,CC1=C(C(=O)OC2=CC(C)C(=O)C2)C(=O)OC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5258445178263145,4.082680689549212,0.8956999999999999,69.67,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423a70>,CCOC(=O)c1c(COC(=O)C=C(C)C)c(=O)c1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4371410070837807,2.664328635832211,0.4687000000000001,86.74000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423ae0>,COC(=O)C1=C2COC(=O)COC(=O)C1=CC(=O)CCO2,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4676526589949822,4.4980838132710605,-0.5707000000000004,105.2,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423b50>,CC1=C2CC(=O)OCC(=C2C)OC(=O)CCC(=O)O1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.48631159839405175,4.798421976600094,1.3615,78.9,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423bc0>,CC1=CC=C2OC2(C)C(=O)OCC(=O)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.3346118117564545,4.531144599297962,0.3005,72.97,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423c30>,CC(=O)OC1C=C2C(=O)OCC(=C2C)C(=O)OCC1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.48622191976992424,5.0045026488932765,-0.1563000000000001,95.97000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423ca0>,CC1=C(COC(=O)C2=CC(=O)OC2)C(=O)OC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5037495348807752,3.260392932086056,-0.11390000000000011,78.90000000000002,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423d10>,CC(=O)NC1=C(C)N(CC2=CC(=O)C(=O)OC2)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5344532387667082,3.2522281290448785,-0.7515000000000003,92.78,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423d80>,CC(C)=CC(=O)OCC1=C(C)C(=O)OC1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.40434128641100314,3.0071715522714078,0.8956999999999999,69.67000000000002,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423df0>,CC1=CC2=CC(=O)C(C)(C)C(=CC(=O)CO1)C(=O)OC2,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6269415923220848,4.926140603614944,1.4944000000000002,69.67,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423e60>,CC(=O)NC1=C(C)N(CC2=CC(=O)CC2=O)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6927342894170282,3.304583695222684,-0.3354999999999999,83.55000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423ed0>,CC1=CCC(=CC(=O)OCC2=C(C)OC2=O)C1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.42567778607483425,3.693353324884745,2.0269,52.60000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae423f40>,CC1=C(C(=O)C2CC(=O)O2)COC(=O)C1=CC(C)C,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5677990933592535,3.9910975529054147,1.3266999999999998,69.67000000000002,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424040>,CCOC(=O)C1=C(COC(=O)C2=CCC(=O)C2)C(=O)OC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5288526212397512,3.322522135021029,0.23539999999999983,95.97000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4240b0>,CCOC(=O)OC1C=C2C(=O)OCC(=C2C)OCC1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6945834921250861,4.719192351866693,0.8845999999999999,88.13000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424120>,CCC1=CC(=O)C(=O)OC1C(=O)OC1=CC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5175720945220401,4.150791081151412,0.6481,69.67,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424190>,CCOC(=O)C1=C(COC(=O)C2=CC(OC)CC2)C(=O)C1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6824812090638943,3.7198647284868063,1.0972999999999997,78.9,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424200>,CC(C)=CC(=O)OCC1=C(C)C(=O)OC(=O)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.31377245609427146,3.0354373572521434,0.4647999999999999,86.74000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424270>,CC1=C(COC(=O)C2=CC(OC(=O)C(C)C)C2)C(=O)OC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5615266645041703,3.698978010032846,1.3008,78.9,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4242e0>,CCOC(=O)C1=C(COC(=O)C=C(C)C)C(=O)OC1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.23715117476058964,2.889322471733962,0.43889999999999985,95.97,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424350>,CCOC(=O)C1=C(COC(=O)C2=CC(=O)C=C(C)C2)C(=O)C1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7094828919908563,3.2816933571867555,1.2076,86.74000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4243c0>,CC1=C(C(=O)OCC(=O)OC2=CCC2)C(=O)OC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.41443626586925464,3.1502364620986647,0.6237999999999999,78.90000000000002,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424430>,CC1=C(COC(=O)C#CCN2CCCC2=O)C(=O)O1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.40648510940121685,3.3946582323489007,-0.013800000000000034,72.91,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4244a0>,CC(=O)NC1=C(C)N(CC(=O)OC2=CCC(=O)C2)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.729810588719585,3.3358363082119507,-0.013799999999999812,92.78,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424510>,CC1=CC=C(OC(=O)CC2=C(C)COC2=O)C1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7009540884112911,3.6378508698929295,2.0269,52.60000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424580>,CC1=C(COC(=O)C2=CCC(=O)C2)C(=O)OC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6742013617955902,3.5152181366687074,0.6921999999999999,69.67,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4245f0>,CC(=O)OC1CC(C(=O)OCC2=C(C)COC2=O)=CC1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5407301192748395,3.8452422379102327,0.2338,95.97000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424660>,COC1=C2COC(=O)C1=CC(OC)OC(=O)CC2=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5083291778314314,5.197514988347856,-0.14140000000000041,88.13,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4246d0>,CCNC(=O)C1=C2COC(=O)COC(=O)C1=CC(=O)COC2=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.484248590957455,4.518920625153385,-1.4285999999999988,125.06999999999998,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424740>,CC(=O)NC1=C(C)N(CC(=O)OC2=CCC(=O)C2)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.729810588719585,3.3358363082119507,-0.013799999999999812,92.78,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4247b0>,CCC(=O)OC1C=C2C(=O)OCC(=C2C)C(=O)OCC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.555537136634007,4.9004750032056315,1.0548,78.9,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424820>,CC(=O)OC(=O)CC1=C2C(=O)OC(C)=CC(=O)OCC(=C2C)C1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.43180100077686795,4.642791132065827,1.4868,95.97,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424890>,COC(=O)C1=C(COC(=O)CC2=CC(OC)OC(=O)C2)OC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.39025192638455436,4.113870312090984,0.2227999999999999,97.36,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424900>,CCCC(=O)OC1C=C(C(=O)OCC2=C(C)COC2=O)C1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5446622915397218,3.6426317115944418,1.4448999999999999,78.9,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424970>,CCC1=C(COC(=O)C=C(C)C)C(=O)OC1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4190136128094381,3.0534788895328635,1.2858,69.67000000000002,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4249e0>,CCOC(=O)C1=C(COC(=O)C=C(C)C)C(=O)OC1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.23715117476058964,2.889322471733962,0.43889999999999985,95.97,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424a50>,CC(=O)NC1=C(C)N(CC(=O)OC2=CCC(=O)C2)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.729810588719585,3.3358363082119507,-0.013799999999999812,92.78,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424ac0>,CCOC(=O)C1=C(COC(=O)C=C(C)C)C(=O)OC1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.23715117476058964,2.889322471733962,0.43889999999999985,95.97,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424b30>,Cc1c(C(=O)OCC(=O)OC(C)C)c(=O)c1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.530105843646102,2.477104693728668,-0.30057999999999985,86.74000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424ba0>,CC1=C(COC(=O)C2=CC(=O)OC2)C(=O)OC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.5037495348807752,3.260392932086056,-0.11390000000000011,78.90000000000002,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424c10>,CC1=C(COC(=O)C2=CC(=O)C2)C(=O)OC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.6422404080447465,3.2599073304467208,0.3020999999999998,69.67,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424c80>,CC1=C2CC(=O)OCC(=C2C)OC(=O)CCC(=O)O1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.48631159839405175,4.798421976600094,1.3615,78.9,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424cf0>,CC1=CCCC(=O)OC(C)=C2C(=O)C(=O)OCC1=C2C,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4996004317645421,4.580204706179046,1.9861,69.67000000000002,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424d60>,CC1=C(C(=O)OCC(=O)OCC2=C(C)OC2=O)CC(=O)O1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.520221946328967,3.3525934180030195,0.12449999999999983,105.2,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424dd0>,COC(=O)C1COC(=O)C1=CC(=O)OC1=CC=C(C)C1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4357380679020123,4.037166838338768,1.0358999999999998,78.90000000000002,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424e40>,CCCNC(=O)C=C1C(=O)C(=O)OC(=O)C1=C1CC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.33940847336127344,3.102754825877459,0.18189999999999978,89.53999999999999,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424eb0>,CC(=O)OC1C=C2C(=O)COC(=O)C(=C2C)C(=O)OCC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.3878819389059841,4.890187693907018,0.2338,95.97000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424f20>,CC(=O)C(=O)OC1C=C(OC(=O)C2=C(C)COC2=O)CC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.32367654939647755,4.058691630622784,0.5813999999999999,95.97000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae424f90>,CC1=CCC(=O)C=C2OC(=O)C(=C2C)C(=O)O1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4643982782650467,4.64180878136841,1.1634,69.67,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae425000>,CC(=O)NC1=C(C)N(CC(=O)OC2=CC=C(C)C2)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7763647816665781,3.33787989795554,0.9733,75.71000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae425070>,CC(=O)NC1=C(C)N(CC(=O)OC2=CCC(=O)C2)C1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.729810588719585,3.3358363082119507,-0.013799999999999812,92.78,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4250e0>,C=CCNC(=O)C1C(=O)OC(=O)C(=O)C1=C1CC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.24257911757892966,3.658607919988196,-0.3523000000000005,89.53999999999999,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae425150>,CCC1=C(OC2=CC=C(C)C(=O)C2)C(=O)OC1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.700954088411291,3.6666950597456296,2.0269000000000004,52.60000000000001,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4251c0>,CC(C)=C(C)C(=O)OCC1=C(C)C(=O)OC1=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.4206451679708261,3.1311907077146826,1.2858,69.67000000000002,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae425230>,CC(=O)NC1=C(OCC(=O)OC2=CC=C(C)C2=O)C(=O)C1,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7304044768466903,3.4794436204321695,0.27959999999999985,98.76999999999998,0.289,0.643,1.0
<rdkit.Chem.rdchem.Mol object at 0x7839ae4252a0>,CC(C)NC(=O)C1=C2COC(=O)C1=CCCOC2=O,2.0,OCC1=CC(OC)=C(O)C(OC)=C1<<<<<<<<<<<<<<<<<<<<<<<<,0.7230910931878253,3.8513487873375407,0.2376999999999998,81.7,0.289,0.643,1.0
